0.000000,0.000000
0.005001,5.300501
0.010003,0.483287
0.015004,2.423027
0.020005,-1.056754
0.025006,0.951150
0.030008,0.999679
0.035009,0.089485
0.040010,-0.264249
0.045011,1.568652
0.050013,0.587277
0.055014,-0.435266
0.060015,1.310191
0.065016,0.751028
0.070018,-0.365145
0.075019,-0.588514
0.080020,1.134443
0.085021,-2.663743
0.090023,-0.969842
0.095024,-6.088071
0.100025,-0.875252
0.105026,4.169386
0.110028,-0.667708
0.115029,1.237457
0.120030,-2.143809
0.125031,0.001479
0.130033,0.257335
0.135034,-0.425033
0.140035,-0.466196
0.145036,1.639452
0.150038,0.951637
0.155039,0.191255
0.160040,2.184163
0.165041,1.765576
0.170043,0.778365
0.175044,0.586187
0.180045,2.275738
0.185046,-1.655271
0.190048,-0.101301
0.195049,-5.498507
0.200050,-0.438998
0.205051,4.201743
0.210053,-0.875387
0.215054,0.714478
0.220055,-2.889539
0.225056,-0.950475
0.230058,-0.830275
0.235059,-1.606222
0.240060,-1.614206
0.245061,0.543992
0.250063,0.003139
0.255064,-0.559137
0.260065,1.703420
0.265066,1.533081
0.270068,0.860764
0.275069,0.952573
0.280070,2.911819
0.285071,-0.816234
0.290073,0.943076
0.295074,-4.397553
0.300075,0.810933
0.305076,5.298986
0.310078,0.167075
0.315079,1.547061
0.320080,-2.258410
0.325081,-0.591701
0.330083,-0.755209
0.335084,-1.846002
0.340085,-2.101164
0.345086,-0.212597
0.350088,-0.949698
0.355089,-1.656789
0.360090,0.554012
0.365091,0.352872
0.370093,-0.224167
0.375094,0.005561
0.380095,2.170488
0.385096,-1.331111
0.390098,0.740979
0.395099,-4.355910
0.400100,1.254150
0.405101,5.892945
0.410103,1.042276
0.415104,2.557699
0.420105,-1.114022
0.425106,0.582407
0.430108,0.386477
0.435109,-0.835040
0.440110,-1.231806
0.445111,0.407183
0.450113,-0.592373
0.455114,-1.592827
0.460115,0.344324
0.465116,-0.168256
0.470118,-0.972245
0.475119,-0.947829
0.480120,1.079425
0.485121,-2.516149
0.490123,-0.410771
0.495124,-5.482328
0.500125,0.383143
0.505126,5.109289
0.510128,0.563993
0.515129,2.322878
0.520130,-1.027712
0.525131,0.951483
0.530133,1.027245
0.535134,0.010507
0.540135,-0.181894
0.545136,1.541892
0.550138,0.582140
0.555139,-0.460759
0.560140,1.386182
0.565141,0.667266
0.570143,-0.344022
0.575144,-0.591606
0.580145,1.148427
0.585146,-2.762653
0.590148,-0.905720
0.595149,-6.273561
0.600150,-0.496588
0.605151,3.973740
0.610153,-0.586342
0.615154,1.136922
0.620155,-2.110780
0.625156,0.005611
0.630158,0.290610
0.635159,-0.497309
0.640160,-0.376166
0.645161,1.619575
0.650163,0.953486
0.655164,0.172527
0.660165,2.264662
0.665166,1.685434
0.670168,0.801214
0.675169,0.583683
0.680170,2.286522
0.685171,-1.756290
0.690173,-0.044012
0.695174,-5.688200
0.700175,-0.067583
0.705176,3.997029
0.710178,-0.799738
0.715179,0.605962
0.720180,-2.860945
0.725181,-0.951206
0.730183,-0.799688
0.735184,-1.679357
0.740185,-1.522807
0.745186,0.526400
0.750188,0.009329
0.755189,-0.571591
0.760190,1.790080
0.765191,1.460305
0.770193,0.890890
0.775194,0.957706
0.780195,2.927471
0.785196,-0.910737
0.790198,1.002101
0.795199,-4.583362
0.800200,1.182028
0.805201,5.090738
0.810203,0.240624
0.815204,1.432159
0.820205,-2.234859
0.825206,-0.600013
0.830208,-0.732013
0.835209,-1.926338
0.840210,-2.016034
0.845211,-0.236304
0.850213,-0.947843
0.855214,-1.671343
0.860215,0.639249
0.865216,0.281196
0.870218,-0.191371
0.875219,0.015714
0.880220,2.190509
0.885221,-1.417396
0.890223,0.805459
0.895224,-4.532221
0.900225,1.631923
0.905226,5.689292
0.910228,1.122304
0.915229,2.445028
0.920230,-1.087490
0.925231,0.573500
0.930233,0.407750
0.935234,-0.918927
0.940235,-1.151399
0.945236,0.376760
0.950238,-0.597603
0.955239,-1.614173
0.960240,0.421758
0.965241,-0.246448
0.970243,-0.945203
0.975244,-0.941318
0.980245,1.095424
0.985246,-2.601765
0.990248,-0.347136
0.995249,-5.653685
1.000250,0.764926
1.005251,4.909802
1.010253,0.652165
1.015254,2.216215
1.020255,-0.992630
1.025256,0.949047
1.030258,1.054673
1.035259,-0.068306
1.040260,-0.097633
1.045261,1.512797
1.050263,0.576788
1.055264,-0.483421
1.060265,1.459419
1.065266,0.584120
1.070268,-0.323368
1.075269,-0.591486
1.080270,1.155680
1.085271,-2.853955
1.090273,-0.850591
1.095274,-6.448339
1.100275,-0.119519
1.105276,3.770088
1.110278,-0.497614
1.115279,1.030027
1.120280,-2.071737
1.125281,0.007058
1.130283,0.323721
1.135284,-0.569323
1.140285,-0.284296
1.145286,1.597412
1.150288,0.955071
1.155289,0.156652
1.160290,2.342301
1.165291,1.605940
1.170293,0.823498
1.175294,0.584382
1.180295,2.290476
1.185296,-1.849653
1.190298,0.004120
1.195299,-5.866994
1.200300,0.301952
1.205301,3.784534
1.210303,-0.716868
1.215304,0.491213
1.220305,-2.826376
1.225306,-0.954538
1.230308,-0.769278
1.235309,-1.752108
1.240310,-1.429597
1.245311,0.506616
1.250313,0.015258
1.255314,-0.581116
1.260315,1.873830
1.265316,1.388259
1.270318,0.920399
1.275319,0.966063
1.280320,2.936212
1.285321,-0.997529
1.290323,1.051799
1.295324,-4.758107
1.300325,1.550928
1.305326,4.874890
1.310328,0.321201
1.315329,1.311100
1.320330,-2.205430
1.325331,-0.610894
1.330333,-0.709050
1.335334,-2.006204
1.340335,-1.929149
1.345336,-0.262124
1.350338,-0.946247
1.355339,-1.682878
1.360340,0.721551
1.365341,0.210367
1.370343,-0.159200
1.375344,0.029164
1.380345,2.203596
1.385346,-1.495866
1.390348,0.860491
1.395349,-4.697263
1.400350,2.007214
1.405351,5.478241
1.410353,1.209173
1.415354,2.326268
1.420355,-1.055196
1.425356,0.562024
1.430358,0.428689
1.435359,-1.002310
1.440360,-1.069347
1.445361,0.344253
1.450363,-0.603138
1.455364,-1.632457
1.460365,0.496196
1.465366,-0.323701
1.470368,-0.918806
1.475369,-0.931438
1.480370,1.104480
1.485371,-2.679432
1.490373,-0.293027
1.495374,-5.813521
1.500375,1.143996
1.505376,4.703175
1.510378,0.747043
1.515379,2.103584
1.520380,-0.951863
1.525381,0.944077
1.530383,1.081686
1.535384,-0.146572
1.540385,-0.011843
1.545386,1.481625
1.550388,0.571050
1.555389,-0.503020
1.560390,1.529552
1.565391,0.501951
1.570393,-0.303432
1.575394,-0.587975
1.580395,1.155938
1.585396,-2.937217
1.590398,-0.805093
1.595399,-6.611361
1.600400,0.254606
1.605401,3.559568
1.610403,-0.402288
1.615404,0.917322
1.620405,-2.027041
1.625406,0.006055
1.630408,0.356391
1.635409,-0.640695
1.640410,-0.190967
1.645411,1.573220
1.650413,0.956220
1.655414,0.143860
1.660415,2.416733
1.665416,1.527452
1.670418,0.844971
1.675419,0.588457
1.680420,2.287340
1.685421,-1.934934
1.690423,0.042465
1.695424,-6.033852
1.700425,0.668259
1.705426,3.565397
1.710428,-0.627548
1.715429,0.370789
1.720430,-2.786199
1.725431,-0.960232
1.730433,-0.739322
1.735434,-1.824095
1.740435,-1.334959
1.745436,0.484897
1.750438,0.020755
1.755439,-0.587483
1.760440,1.954323
1.765441,1.317296
1.770443,0.949045
1.775444,0.977814
1.780445,2.937792
1.785446,-1.076193
1.790448,1.091548
1.795449,-4.920759
1.800450,1.916285
1.805451,4.652586
1.810453,0.408031
1.815454,1.184448
1.820455,-2.170492
1.825456,-0.624101
1.830458,-0.686599
1.835459,-2.085221
1.840460,-1.840892
1.845461,-0.289796
1.850463,-0.945078
1.855464,-1.691169
1.860465,0.800576
1.865466,0.140737
1.870468,-0.127895
1.875469,0.046076
1.880470,2.209503
1.885471,-1.566110
1.890473,0.905466
1.895474,-4.850014
1.900475,2.378680
1.905476,5.260939
1.910478,1.302102
1.915479,2.201990
1.920480,-1.017517
1.925481,0.548227
1.930483,0.449016
1.935484,-1.084806
1.940485,-0.986032
1.945486,0.309921
1.950488,-0.609150
1.955489,-1.647454
1.960490,0.567299
1.965491,-0.399665
1.970493,-0.893293
1.975494,-0.918029
1.980495,1.106356
1.985496,-2.748753
1.990498,-0.249048
1.995499,-5.960826
2.000500,1.519010
2.005501,4.490557
2.010503,0.847842
2.015504,1.985558
2.020505,-0.905792
2.025506,0.936819
2.030508,1.108003
2.035509,-0.223910
2.040510,0.075091
2.045511,1.448634
2.050513,0.564757
2.055514,-0.519333
2.060515,1.596243
2.065516,0.421107
2.070518,-0.284450
2.075519,-0.580920
2.080520,1.148969
2.085521,-3.012047
2.090523,-0.769818
2.095524,-6.761624
2.100525,0.624448
2.105526,3.343332
2.110528,-0.301157
2.115529,0.799386
2.120530,-1.977075
2.125531,0.002853
2.130533,0.388338
2.135534,-0.711044
2.140535,-0.096562
2.145536,1.547258
2.150538,0.956766
2.155539,0.134370
2.160540,2.487624
2.165541,1.450315
2.170543,0.865400
2.175544,0.596060
2.180545,2.276891
2.185546,-2.011750
2.190548,0.070442
2.195549,-6.187780
2.200550,1.030005
2.205551,3.340774
2.210553,-0.532574
2.215554,0.245274
2.220555,-2.740802
2.225556,-0.968035
2.230558,-0.710101
2.235559,-1.894937
2.240560,-1.239276
2.245561,0.461504
2.250563,0.025652
2.255564,-0.590479
2.260565,2.031229
2.265566,1.247760
2.270568,0.976597
2.275569,0.993105
2.280570,2.931992
2.285571,-1.146357
2.290573,1.120778
2.295574,-5.070333
2.300575,2.276770
2.305576,4.424984
2.310578,0.500313
2.315579,1.052791
2.320580,-2.130438
2.325581,-0.639379
2.330583,-0.664944
2.335584,-2.163006
2.340585,-1.751647
2.345586,-0.319059
2.350588,-0.944504
2.355589,-1.696002
2.360590,0.875994
2.365591,0.072647
2.370593,-0.097686
2.375594,0.066590
2.380595,2.208022
2.385596,-1.627766
2.390598,0.939820
2.395599,-4.989500
2.400600,2.744996
2.405601,5.038545
2.410603,1.400286
2.415604,2.072787
2.420605,-0.974846
2.425606,0.532365
2.430608,0.468446
2.435609,-1.166035
2.440610,-0.901839
2.445611,0.274026
2.450613,-0.615801
2.455614,-1.658955
2.460615,0.634742
2.465616,-0.474002
2.470618,-0.868888
2.475619,-0.900953
2.480620,1.100848
2.485621,-2.809370
2.490623,-0.215749
2.495624,-6.094633
2.500625,1.888648
2.505626,4.273108
2.510628,0.953750
2.515629,1.862737
2.520630,-0.854815
2.525631,0.927535
2.530633,1.133342
2.535634,-0.299939
2.540635,0.162784
2.545636,1.414089
2.550638,0.557745
2.555639,-0.532155
2.560640,1.659171
2.565641,0.341923
2.570643,-0.266643
2.575644,-0.570187
2.580645,1.134580
2.585646,-3.078099
2.590648,-0.745306
2.595649,-6.898171
2.600650,0.988689
2.605651,3.122541
2.610653,-0.195034
2.615654,0.676822
2.620655,-1.922244
2.625656,-0.002286
2.630658,0.419278
2.635659,-0.779990
2.640660,-0.001467
2.645661,1.519789
2.650663,0.956546
2.655664,0.128386
2.660665,2.554654
2.665666,1.374863
2.670668,0.884565
2.675669,0.607316
2.680670,2.258943
2.685671,-2.079765
2.690673,0.087520
2.695674,-6.327830
2.700675,1.385877
2.705676,3.111828
2.710678,-0.432763
2.715679,0.115274
2.720680,-2.690592
2.725681,-0.977684
2.730683,-0.681901
2.735684,-1.964253
2.740685,-1.142935
2.745686,0.436699
2.750688,0.029788
2.755689,-0.589900
2.760690,2.104232
2.765691,1.179981
2.770693,1.002840
2.775694,1.012056
2.780695,2.918633
2.785696,-1.207691
2.790698,1.138969
2.795699,-5.205891
2.800700,2.631076
2.805701,4.193247
2.810703,0.597226
2.815704,0.916740
2.820705,-2.085678
2.825706,-0.656461
2.830708,-0.644365
2.835709,-2.239181
2.840710,-1.661799
2.845711,-0.349651
2.850713,-0.944685
2.855714,-1.697179
2.860715,0.947494
2.865716,0.006424
2.870718,-0.068785
2.875719,0.090823
2.880720,2.198978
2.885721,-1.680513
2.890723,0.963044
2.895724,-5.114792
2.900725,3.104857
2.905726,4.812223
2.910728,1.502900
2.915729,1.939273
2.920730,-0.927600
2.925731,0.514706
2.930733,0.486697
2.935734,-1.245618
2.940735,-0.817154
2.945736,0.236832
2.950738,-0.623251
2.955739,-1.666764
2.960740,0.698217
2.965741,-0.546388
2.970743,-0.845801
2.975744,-0.880100
2.980745,1.087792
2.985746,-2.860976
2.990748,-0.193629
2.995749,-6.214025
3.000750,2.251612
3.005751,4.051992
3.010753,1.063939
3.015754,1.735738
3.020755,-0.799352
3.025756,0.916492
3.030758,1.157420
3.035759,-0.374281
3.040760,0.250851
3.045761,1.378250
3.050763,0.549857
3.055764,-0.541291
3.060765,1.718031
3.065766,0.264719
3.070768,-0.250218
3.075769,-0.555671
3.080770,1.112613
3.085771,-3.135072
3.090773,-0.732045
3.095774,-7.020095
3.100775,1.346040
3.105776,2.898361
3.110778,-0.084751
3.115779,0.550253
3.120780,-1.862969
3.125781,-0.009092
3.130783,0.448930
3.135784,-0.847155
3.140785,0.093931
3.145786,1.491075
3.150788,0.955403
3.155789,0.126098
3.160790,2.617523
3.165791,1.301412
3.170793,0.902264
3.175794,0.622329
3.180795,2.233345
3.185796,-2.138686
3.190798,0.093225
3.195799,-6.453105
3.200800,1.734591
3.205801,2.879723
3.210803,-0.328949
3.215804,-0.018583
3.220805,-2.635993
3.225806,-0.988907
3.230808,-0.655002
3.235809,-2.031667
3.240810,-1.046321
3.245811,0.410744
3.250813,0.033007
3.255814,-0.585561
3.260815,2.173032
3.265816,1.114271
3.270818,1.027574
3.275819,1.034763
3.280820,2.897574
3.285821,-1.259915
3.290823,1.145656
3.295824,-5.326546
3.300825,2.977923
3.305826,3.958540
3.310828,0.697933
3.315829,0.776927
3.320830,-2.036640
3.325831,-0.675075
3.330833,-0.625146
3.335834,-2.313367
3.340835,-1.571735
3.345836,-0.381310
3.350838,-0.945772
3.355839,-1.694517
3.360840,1.014782
3.365841,-0.057623
3.370843,-0.041389
3.375844,0.118865
3.380845,2.182238
3.385846,-1.724082
3.390848,0.974686
3.395849,-5.225016
3.400850,3.456993
3.405851,4.583138
3.410853,1.609105
3.415854,1.802083
3.420855,-0.876208
3.425856,0.495524
3.430858,0.503489
3.435859,-1.323178
3.440860,-0.732362
3.445861,0.198598
3.450863,-0.631650
3.455864,-1.670700
3.460865,0.757433
3.465866,-0.616517
3.470868,-0.824225
3.475869,-0.855384
3.480870,1.067061
3.485871,-2.903309
3.490873,-0.183129
3.495874,-6.318138
3.500875,2.606636
3.505876,3.828374
3.510878,1.177569
3.515879,1.605198
3.520880,-0.739835
3.525881,0.903966
3.530883,1.179956
3.535884,-0.446561
3.540885,0.338908
3.545886,1.341380
3.550888,0.540944
3.555889,-0.546565
3.560890,1.772537
3.565891,0.189800
3.570893,-0.235363
3.575894,-0.537290
3.580895,1.082949
3.585896,-3.182717
3.590898,-0.730464
3.595899,-7.126544
3.600900,1.695240
3.605901,2.671953
3.610903,0.028849
3.615904,0.420317
3.620905,-1.799686
3.625906,-0.017289
3.630908,0.477011
3.635909,-0.912166
3.640910,0.189250
3.645911,1.461376
3.650913,0.953191
3.655914,0.127679
3.660915,2.675947
3.665916,1.230263
3.670918,0.918313
3.675919,0.641171
3.680920,2.199986
3.685921,-2.188275
3.690923,0.087138
3.695924,-6.562766
3.700925,2.074895
3.705926,2.645622
3.710928,-0.221978
3.715929,-0.155656
3.720930,-2.577444
3.725931,-1.001425
3.730933,-0.629684
3.735934,-2.096807
3.740935,-0.949818
3.745936,0.383898
3.750938,0.035166
3.755939,-0.577292
3.760940,2.237353
3.765941,1.050929
3.770943,1.050617
3.775944,1.061297
3.780945,2.868709
3.785946,-1.302800
3.790948,1.140433
3.795949,-5.431472
3.800950,3.316069
3.805951,3.722022
3.810953,0.801588
3.815954,0.633995
3.820955,-1.983763
3.825956,-0.694941
3.830958,-0.607565
3.835959,-2.385196
3.840960,-1.481835
3.845961,-0.413778
3.850963,-0.947911
3.855964,-1.687849
3.860965,1.077583
3.865966,-0.119201
3.870968,-0.015674
3.875969,0.150780
3.880970,2.157706
3.885971,-1.758254
3.890973,0.974351
3.895974,-5.319358
3.900975,3.800167
3.905976,4.352446
3.910978,1.718051
3.915979,1.661863
3.920980,-0.821112
3.925981,0.475101
3.930983,0.518543
3.935984,-1.398347
3.940985,-0.647842
3.945986,0.159584
3.950988,-0.641140
3.955989,-1.670599
3.960990,0.812120
3.965991,-0.684098
3.970993,-0.804332
3.975994,-0.826748
3.980995,1.038568
3.985996,-2.936160
3.990998,-0.184631
3.995999,-6.406171
4.001000,2.952493
4.006002,3.603408
4.011003,1.293788
4.016004,1.471765
4.021005,-0.676709
4.026007,0.890238
4.031008,1.200673
4.036009,-0.516413
4.041010,0.426575
4.046012,1.303734
4.051013,0.530867
4.056014,-0.547818
4.061015,1.822423
4.066017,0.117451
4.071018,-0.222247
4.076019,-0.514994
4.081020,1.045509
4.086022,-3.220833
4.091023,-0.740932
4.096024,-7.216728
4.101025,2.035070
4.106027,2.444471
4.111028,0.144914
4.116029,0.287666
4.121030,-1.732842
4.126032,-0.026595
4.131033,0.503247
4.136034,-0.974658
4.141035,0.284110
4.146037,1.430949
4.151038,0.949772
4.156039,0.133285
4.161040,2.729666
4.166042,1.161698
4.171043,0.932545
4.176044,0.663891
4.181045,2.158797
4.186047,-2.228342
4.191048,0.068903
4.196049,-6.656034
4.201050,2.405577
4.206052,2.410675
4.211053,-0.112702
4.216054,-0.295292
4.221055,-2.515392
4.226057,-1.014958
4.231058,-0.606223
4.236059,-2.159311
4.241060,-0.853802
4.246062,0.356415
4.251063,0.036127
4.256064,-0.564942
4.261065,2.296937
4.266067,0.990230
4.271068,1.071809
4.276069,1.091697
4.281070,2.831979
4.286072,-1.336166
4.291073,1.122959
4.296074,-5.519902
4.301075,3.644309
4.306077,3.484843
4.311078,0.907337
4.316079,0.488600
4.321080,-1.927498
4.326082,-0.715777
4.331083,-0.591895
4.336084,-2.454306
4.341085,-1.392476
4.346087,-0.446800
4.351088,-0.951234
4.356089,-1.677028
4.361090,1.135643
4.366092,-0.178035
4.371093,0.008202
4.376094,0.186603
4.381095,2.125328
4.386097,-1.782861
4.391098,0.961710
4.396099,-5.397063
4.401100,4.133184
4.406102,4.121294
4.411103,1.828886
4.416104,1.519270
4.421105,-0.762764
4.426107,0.453717
4.431108,0.531588
4.436109,-1.470765
4.441110,-0.563970
4.446112,0.120043
4.451113,-0.651852
4.456114,-1.666320
4.461115,0.862031
4.466117,-0.748861
4.471118,-0.786277
4.476119,-0.794161
4.481120,1.002267
4.486122,-2.959373
4.491123,-0.198453
4.496124,-6.477382
4.501125,3.287994
4.506127,3.378236
4.511128,1.411741
4.516129,1.336098
4.521130,-0.610427
4.526132,0.875590
4.531133,1.219300
4.536134,-0.583479
4.541135,0.513479
4.546137,1.265566
4.551138,0.519497
4.556139,-0.544908
4.561140,1.867445
4.566142,0.047940
4.571143,-0.211019
4.576144,-0.488756
4.581145,1.000257
4.586147,-3.249276
4.591148,-0.763754
4.596149,-7.289920
4.601150,2.364354
4.606152,2.217054
4.611153,0.262589
4.616154,0.152958
4.621155,-1.662892
4.626157,-0.036728
4.631158,0.527368
4.636159,-1.034276
4.641160,0.378140
4.646162,1.400043
4.651163,0.945018
4.656164,0.143052
4.661165,2.778440
4.666167,1.095979
4.671168,0.944816
4.676169,0.690506
4.681170,2.109749
4.686172,-2.258751
4.691173,0.038230
4.696174,-6.732196
4.701175,2.725471
4.706177,2.176018
4.711178,-0.001976
4.716179,-0.436829
4.721180,-2.450296
4.726182,-1.029222
4.731183,-0.584885
4.736184,-2.218824
4.741185,-0.758644
4.746187,0.328547
4.751188,0.035766
4.756189,-0.548379
4.761190,2.351548
4.766192,0.932434
4.771193,1.091007
4.776194,1.125976
4.781195,2.787362
4.786197,-1.359890
4.791198,1.092952
4.796199,-5.591137
4.801200,3.961487
4.806202,3.248135
4.811203,1.014327
4.816204,0.341404
4.821205,-1.868303
4.826207,-0.737299
4.831208,-0.578401
4.836209,-2.520346
4.841210,-1.304026
4.846212,-0.480128
4.851213,-0.955863
4.856214,-1.661926
4.861215,1.188734
4.866217,-0.233873
4.871218,0.030100
4.876219,0.226339
4.881220,2.085092
4.886222,-1.797790
4.891223,0.936495
4.896224,-5.457447
4.901225,4.454897
4.906227,3.890810
4.911228,1.940755
4.916229,1.374968
4.921230,-0.701623
4.926232,0.431657
4.931233,0.542361
4.936234,-1.540084
4.941235,-0.481111
4.946237,0.080222
4.951238,-0.663905
4.956239,-1.657736
4.961240,0.906939
4.966242,-0.810558
4.971243,-0.770192
4.976244,-0.757624
4.981245,0.958156
4.986247,-2.972846
4.991248,-0.224847
4.996249,-6.531102
5.001250,3.612004
5.006252,3.153983
5.011253,1.530577
5.016254,1.198861
5.021255,-0.541451
5.026257,0.860306
5.031258,1.235577
5.036259,-0.647412
5.041260,0.599254
5.046262,1.227122
5.051263,0.506717
5.056264,-0.537716
5.061265,1.907384
5.066267,-0.018490
5.071268,-0.201808
5.076269,-0.458584
5.081270,0.947198
5.086272,-3.267953
5.091273,-0.799169
5.096274,-7.345462
5.101275,2.681963
5.106277,1.990822
5.111278,0.381022
5.116279,0.016858
5.121280,-1.590297
5.126282,-0.047405
5.131283,0.549114
5.136284,-1.090677
5.141285,0.470975
